seq,timestamp_ms,red,ir,red_corrected,ir_corrected,datetime
6804,271290,40583,100186,119.65134060122188,295.72277243510604,1970-01-01 00:04:31.290
6805,271310,40571,100175,107.06264343482115,284.19215187246306,1970-01-01 00:04:31.310
6806,271342,40561,100143,97.2846545726496,251.965692972504,1970-01-01 00:04:31.342
6807,271362,40569,100125,105.37537108815944,233.3416017676672,1970-01-01 00:04:31.362
6808,271378,40559,100117,93.22403924570528,222.26293084823357,1970-01-01 00:04:31.378
6809,271394,40545,100109,77.88867128251509,212.4980414254116,1970-01-01 00:04:31.394
6810,271410,40565,100116,96.93251226514592,218.18853258779407,1970-01-01 00:04:31.410
6811,271430,40568,100105,99.05769807805568,207.8246083479397,1970-01-01 00:04:31.430
6812,271450,40554,100088,84.92983953394751,189.4441733298295,1970-01-01 00:04:31.450
6813,271468,40548,100087,78.65815609450712,187.33447394065527,1970-01-01 00:04:31.468
6814,271488,40554,100064,84.25206479829859,163.5227268555769,1970-01-01 00:04:31.488
6815,271508,40540,100040,69.91832928993465,138.8351654993391,1970-01-01 00:04:31.508
6816,271538,40545,100033,77.70408537734482,130.89487781833955,1970-01-01 00:04:31.538
6817,271554,40545,100027,78.08027931282524,123.89439972168968,1970-01-01 00:04:31.554
6818,271570,40524,99979,54.67295179246897,76.01066675847362,1970-01-01 00:04:31.570
6819,271591,40518,99950,45.62524004353822,47.33221285932992,1970-01-01 00:04:31.591
6820,271614,40522,99948,49.24776888986119,45.73452514416143,1970-01-01 00:04:31.614
6821,271634,40515,99939,42.15693549126719,37.10312323752183,1970-01-01 00:04:31.634
6822,271654,40523,99928,50.027417762127264,26.527688216060568,1970-01-01 00:04:31.654
6823,271675,40517,99933,46.34356085475867,29.82681089863752,1970-01-01 00:04:31.675
6824,271696,40522,99942,52.48512482990726,36.79515900522146,1970-01-01 00:04:31.696
6825,271717,40531,99954,55.18489724612853,47.08961411044793,1970-01-01 00:04:31.717
6826,271738,40554,100005,75.38851589150484,97.8151621637542,1970-01-01 00:04:31.738
6827,271758,40563,100052,82.09751378213086,144.46204667932832,1970-01-01 00:04:31.758
6828,271776,40574,100081,94.16522157593693,172.6190089662855,1970-01-01 00:04:31.776
6829,271796,40598,100097,120.01307971956264,187.6372535883144,1970-01-01 00:04:31.796
6830,271812,40585,100124,104.7455455464181,213.9629712623397,1970-01-01 00:04:31.812
6831,271828,40588,100130,106.11964289986112,219.8590031731221,1970-01-01 00:04:31.828
6832,271860,40591,100129,108.4065299202934,218.0725965622687,1970-01-01 00:04:31.860
6833,271876,40599,100155,112.92296614280184,240.2756809898573,1970-01-01 00:04:31.876
6834,271896,40611,100191,128.79825819060892,275.03009353147235,1970-01-01 00:04:31.896
6835,271916,40620,100229,142.60853156602772,311.99943683565147,1970-01-01 00:04:31.916
6836,271940,40618,100240,146.08081188767676,321.3432067838381,1970-01-01 00:04:31.940
6837,271953,40601,100203,125.97558350546556,284.1782904701965,1970-01-01 00:04:31.953
6838,271973,40613,100195,131.87486319541657,277.12687522513335,1970-01-01 00:04:31.973
6839,271995,40616,100195,133.5950753105875,277.285579347015,1970-01-01 00:04:31.995
6840,272011,40610,100187,126.64702217203671,267.1716253259497,1970-01-01 00:04:32.011
6841,272043,40612,100177,125.1465805516713,252.2322842553361,1970-01-01 00:04:32.043
6842,272063,40610,100211,119.06592394167936,284.9287606878114,1970-01-01 00:04:32.063
6843,272070,40619,100174,126.4441713447674,246.67818088628937,1970-01-01 00:04:32.070
6844,272090,40615,100191,121.24188442601388,262.0632954170865,1970-01-01 00:04:32.090
6845,272112,40602,100152,112.79683316555416,221.94491103234225,1970-01-01 00:04:32.112
6846,272137,40604,100139,118.23997770042072,208.91353085939136,1970-01-01 00:04:32.137
6847,272155,40596,100095,110.21796760934832,164.97054357503148,1970-01-01 00:04:32.155
6848,272171,40572,100062,86.12779009012772,130.72418568428293,1970-01-01 00:04:32.171
6849,272198,40567,100051,77.26092172251462,118.22620749112636,1970-01-01 00:04:32.198
6850,272221,40569,100011,78.19703577249963,78.05246197610357,1970-01-01 00:04:32.221
6851,272241,40558,99998,66.8941728112224,65.14719357987131,1970-01-01 00:04:32.241
6852,272261,40569,100016,77.53827352869229,83.15364279683763,1970-01-01 00:04:32.261
6853,272278,40559,100018,70.777095598144,83.01483772240329,1970-01-01 00:04:32.278
6854,272294,40555,100000,66.87048978126896,64.45766034055852,1970-01-01 00:04:32.294
6855,272310,40556,99983,65.11587161459805,49.246004287042666,1970-01-01 00:04:32.310
6856,272333,40544,99970,49.24422299811157,37.17765680977048,1970-01-01 00:04:32.333
6857,272353,40572,99972,77.30765276058092,38.15506903494336,1970-01-01 00:04:32.353
6858,272373,40544,99992,49.911183810910224,56.8542486439098,1970-01-01 00:04:32.373
6859,272393,40562,100013,68.42625997828324,76.44994034173685,1970-01-01 00:04:32.393
6860,272417,40563,99986,67.72330498568135,49.68492371423487,1970-01-01 00:04:32.417
6861,272436,40544,99992,47.83495209064945,56.44470729128264,1970-01-01 00:04:32.436
6862,272458,40553,99989,57.51460485363987,52.67920873234401,1970-01-01 00:04:32.458
6863,272480,40564,99959,70.05147294363209,22.27625463074662,1970-01-01 00:04:32.480
6864,272490,40548,99967,53.65698843852656,30.09526305506477,1970-01-01 00:04:32.490
6865,272510,40544,99976,47.89635353397523,38.97164766095239,1970-01-01 00:04:32.510
6866,272530,40549,99973,51.11220184839242,35.864097995574255,1970-01-01 00:04:32.530
6867,272550,40556,99953,56.29465096568215,15.857533730283794,1970-01-01 00:04:32.550
6868,272582,40550,99970,52.93500100840114,32.77883179515423,1970-01-01 00:04:32.582
6869,272601,40572,99977,76.99143400926881,39.22180999666633,1970-01-01 00:04:32.601
6870,272620,40551,99986,55.31213696363332,48.31420765212292,1970-01-01 00:04:32.620
6871,272634,40556,99980,59.36878874171778,42.32019985202207,1970-01-01 00:04:32.634
6872,272654,40561,99977,63.09409120229004,39.42988149110344,1970-01-01 00:04:32.654
6873,272669,40565,99984,66.35128868689256,46.30990616681617,1970-01-01 00:04:32.669
6874,272689,40564,99984,66.22400160730609,45.61693167108711,1970-01-01 00:04:32.689
6875,272709,40550,99981,53.16861901394678,41.94017680442016,1970-01-01 00:04:32.709
6876,272740,40558,99976,55.162699851341344,37.03858662609082,1970-01-01 00:04:32.740
6877,272756,40568,99984,66.22137296398293,45.04333044992448,1970-01-01 00:04:32.756
6878,272772,40561,99989,60.104440920121554,49.47618940683104,1970-01-01 00:04:32.772
6879,272803,40571,99990,70.32125428877934,49.83840607229606,1970-01-01 00:04:32.803
6880,272812,40568,100002,67.18022912521556,61.41400592044732,1970-01-01 00:04:32.812
6881,272832,40598,100012,97.6377889466902,70.83169110349523,1970-01-01 00:04:32.832
6882,272860,40587,99995,84.04235371118531,54.671462078990736,1970-01-01 00:04:32.860
6883,272886,40585,99986,80.71492544876605,44.32238517667609,1970-01-01 00:04:32.886
6884,272902,40564,99990,59.33326300442749,48.14922124861158,1970-01-01 00:04:32.902
6885,272918,40603,99984,98.43803289847648,42.65508864966419,1970-01-01 00:04:32.918
6886,272941,40585,99988,80.86082947484388,46.08505673158343,1970-01-01 00:04:32.941
6887,272963,40581,99991,76.01866801636581,48.99711155329637,1970-01-01 00:04:32.963
6888,272983,40583,99983,76.78552863643583,41.145073300407255,1970-01-01 00:04:32.983
6889,273003,40584,99977,76.54962152901382,35.324137737941854,1970-01-01 00:04:33.003
6890,273023,40580,99988,74.28388332396038,44.94587103996916,1970-01-01 00:04:33.023
6891,273039,40569,99991,63.99770050757683,47.40540814360936,1970-01-01 00:04:33.039
6892,273055,40578,99987,72.25027800735941,43.47058858386368,1970-01-01 00:04:33.055
6893,273071,40588,99986,81.27085408485497,43.03498497073724,1970-01-01 00:04:33.071
6894,273097,40581,99998,73.90349556478257,54.42048329101399,1970-01-01 00:04:33.097
6895,273124,40597,100002,89.29335914454445,57.92339822617429,1970-01-01 00:04:33.124
6896,273144,40592,99989,83.5704838541937,44.74631114898451,1970-01-01 00:04:33.144
6897,273164,40606,99996,96.77997854785264,51.53542745250552,1970-01-01 00:04:33.164
6898,273181,40590,99966,79.31310198437268,21.686087128055867,1970-01-01 00:04:33.181
6899,273198,40594,99973,82.03494276100336,28.56813951589597,1970-01-01 00:04:33.198
6900,273214,40592,99958,80.18817054255518,13.328525747493408,1970-01-01 00:04:33.214
6901,273234,40591,99954,81.72557009781727,8.428508817009158,1970-01-01 00:04:33.234
6902,273265,40583,99955,71.57581030560074,10.38061603059742,1970-01-01 00:04:33.265
6903,273273,40590,99967,78.01668334348335,22.27471525540834,1970-01-01 00:04:33.273
6904,273293,40585,99947,72.69725584816224,2.0606423331773844,1970-01-01 00:04:33.293
6905,273316,40584,99971,71.40540606564,25.708901726903832,1970-01-01 00:04:33.316
6906,273336,40600,99991,87.02404895267115,45.2932858867912,1970-01-01 00:04:33.336
6907,273352,40602,100017,89.661466390594,70.73317548638761,1970-01-01 00:04:33.352
6908,273372,40618,100070,104.38736246713168,123.27357547333142,1970-01-01 00:04:33.372
6909,273392,40621,100111,105.36107173948336,163.7379111260423,1970-01-01 00:04:33.392
6910,273417,40655,100129,139.10845928859035,180.78561419459388,1970-01-01 00:04:33.417
6911,273437,40636,100120,120.5696957771444,170.76222109280516,1970-01-01 00:04:33.437
6912,273457,40641,100118,126.00921530355924,167.75319849360034,1970-01-01 00:04:33.457
6913,273472,40656,100128,138.1737825967781,177.2823348000194,1970-01-01 00:04:33.472
6914,273504,40655,100114,137.5662774668261,163.05290311378988,1970-01-01 00:04:33.504
6915,273520,40608,100117,89.39936167043976,163.96120495711992,1970-01-01 00:04:33.520
6916,273536,40656,100101,134.39097299936086,146.75515505978788,1970-01-01 00:04:33.536
6917,273561,40652,100105,129.85829417294178,150.5447216481929,1970-01-01 00:04:33.561
6918,273581,40639,100099,116.64077073058628,144.32776780826435,1970-01-01 00:04:33.581
6919,273595,40649,100092,126.17600025778488,136.75573223741085,1970-01-01 00:04:33.595
6920,273615,40637,100087,113.49893850098697,130.02663730684856,1970-01-01 00:04:33.615
6921,273635,40662,100115,137.70003160992434,156.16090577187683,1970-01-01 00:04:33.635
6922,273651,40679,100154,153.91581072788526,194.49136026442272,1970-01-01 00:04:33.651
6923,273684,40662,100162,137.6735705695078,204.2042529728241,1970-01-01 00:04:33.684
6924,273690,40680,100165,154.24414547108844,206.59558900700324,1970-01-01 00:04:33.690
6925,273710,40687,100203,159.67358258341235,242.75166885926623,1970-01-01 00:04:33.710
6926,273730,40703,100210,174.34874458327926,247.36169492764887,1970-01-01 00:04:33.730
6927,273750,40687,100232,157.10859505156768,266.8680145793866,1970-01-01 00:04:33.750
6928,273772,40701,100218,170.48574373220922,252.97661341375007,1970-01-01 00:04:33.772
6929,273804,40706,100234,175.23467306595438,266.8583655100125,1970-01-01 00:04:33.804
6930,273820,40681,100239,150.06968339694555,269.0447783305579,1970-01-01 00:04:33.820
6931,273843,40707,100238,174.1516156434715,266.7683323885228,1970-01-01 00:04:33.843
6932,273867,40704,100223,170.10724182377646,250.635781973996,1970-01-01 00:04:33.867
6933,273887,40718,100243,183.10095473005015,269.37236004038493,1970-01-01 00:04:33.887
6934,273907,40720,100251,184.08957337558988,276.0758243777834,1970-01-01 00:04:33.907
6935,273928,40711,100243,173.44307890611285,267.1119438638938,1970-01-01 00:04:33.928
6936,273944,40791,100245,252.24625873953195,268.027775756219,1970-01-01 00:04:33.944
6937,273960,40688,100276,148.43110256966995,297.63211743572793,1970-01-01 00:04:33.960
6938,273976,40720,100234,179.77455101265255,253.94291573964605,1970-01-01 00:04:33.976
6939,274000,40725,100225,183.94573665246017,243.63523949990616,1970-01-01 00:04:34.000
6940,274020,40718,100204,175.9032831000461,221.82469251361871,1970-01-01 00:04:34.020
6941,274040,40729,100234,185.810560354034,250.8698174281942,1970-01-01 00:04:34.040
6942,274060,40730,100249,184.87118847216277,263.8554063373345,1970-01-01 00:04:34.060
6943,274076,40740,100231,193.81675997132865,244.39676536017396,1970-01-01 00:04:34.076
6944,274092,40731,100238,183.7477266943978,249.8778035382379,1970-01-01 00:04:34.092
6945,274124,40735,100236,187.09918706682404,247.87458599022705,1970-01-01 00:04:34.124
6946,274128,40769,100255,220.01187272934,265.41143637281954,1970-01-01 00:04:34.128
6947,274148,40729,100246,179.0305043916448,253.6966785304627,1970-01-01 00:04:34.148
6948,274168,40741,100237,189.99396312689043,242.03341996772923,1970-01-01 00:04:34.168
6949,274194,40760,100265,205.23826294960372,269.06738486093553,1970-01-01 00:04:34.194
6950,274214,40750,100268,190.88678238866535,272.081593965488,1970-01-01 00:04:34.214
6951,274230,40754,100278,196.4454945940988,282.2848913537261,1970-01-01 00:04:34.230
6952,274265,40758,100255,206.650732628597,255.14997897813657,1970-01-01 00:04:34.265
6953,274281,40741,100252,185.73304121985805,251.03369816680032,1970-01-01 00:04:34.281
6954,274303,40743,100243,186.76406364899668,241.12030464990843,1970-01-01 00:04:34.303
6955,274323,40753,100240,196.16747063504275,237.2005757318182,1970-01-01 00:04:34.323
6956,274346,40746,100258,188.4610381503311,253.66774975848256,1970-01-01 00:04:34.346
6957,274366,40762,100286,203.4677521387476,279.57434900598446,1970-01-01 00:04:34.366
6958,274382,40772,100297,211.3548935813252,289.5590115673388,1970-01-01 00:04:34.382
6959,274398,40769,100292,209.6684133060189,281.13957343480314,1970-01-01 00:04:34.398
6960,274414,40769,100273,212.38479542468343,258.352016214655,1970-01-01 00:04:34.414
6961,274443,40751,100244,183.8535457138677,237.33726159520225,1970-01-01 00:04:34.443
6962,274458,40738,100196,166.15730200957873,191.7837026856041,1970-01-01 00:04:34.458
6963,274478,40735,100205,166.84336652599276,194.32297955158228,1970-01-01 00:04:34.478
6964,274498,40749,100234,184.46399109087344,216.722206464183,1970-01-01 00:04:34.498
6965,274516,40740,100217,178.61368936399967,196.46657273432905,1970-01-01 00:04:34.516
6966,274532,40736,100193,173.83520402326977,177.04780995144068,1970-01-01 00:04:34.532
6967,274563,40747,100171,175.04660770416234,159.05304396075113,1970-01-01 00:04:34.563
6968,274584,40746,100188,176.73812153024593,173.53299578846776,1970-01-01 00:04:34.584
6969,274594,40740,100182,170.58073085987226,165.99090358133128,1970-01-01 00:04:34.594
6970,274614,40733,100187,163.63220119449525,168.87001322671546,1970-01-01 00:04:34.614
6971,274634,40757,100215,187.5680184294878,194.61345791340364,1970-01-01 00:04:34.634
6972,274653,40749,100192,177.09926803102812,171.3162959473261,1970-01-01 00:04:34.653
6973,274673,40740,100203,167.2128162252537,181.3869431253401,1970-01-01 00:04:34.673
6974,274693,40744,100201,170.31079667850085,178.4722370674567,1970-01-01 00:04:34.693
6975,274725,40762,100206,187.32328722948827,182.5371045398783,1970-01-01 00:04:34.725
6976,274749,40720,100172,148.6347061319816,152.03416217567133,1970-01-01 00:04:34.749
6976,274749,40720,100172,144.15002096054968,147.61576734851838,1970-01-01 00:04:34.749
6977,274768,40740,100154,163.21178914039885,128.8322397787266,1970-01-01 00:04:34.768
6978,274788,40720,100173,142.4066238910708,146.95287918210704,1970-01-01 00:04:34.788
6979,274808,40750,100129,171.45528046922712,102.29731019202256,1970-01-01 00:04:34.808
6980,274829,40723,100124,143.41633535543454,97.40368534091496,1970-01-01 00:04:34.829
6981,274845,40811,100111,229.2531184533269,84.26603875132855,1970-01-01 00:04:34.845
6982,274861,40690,100089,108.3958761508462,62.03363380442205,1970-01-01 00:04:34.861
6983,274884,40713,100079,131.02049605484007,52.07454942313537,1970-01-01 00:04:34.884
6984,274892,40714,100060,131.245202998872,32.85995549960824,1970-01-01 00:04:34.892
6985,274912,40722,100054,138.21399841056746,26.49584920461445,1970-01-01 00:04:34.912
6986,274932,40702,100046,117.28652397885864,18.17248399715477,1970-01-01 00:04:34.932
6987,274956,40717,100050,130.61506691993824,22.71603386162384,1970-01-01 00:04:34.956
6988,274976,40701,100029,114.5115627253965,1.169425833247841,1970-01-01 00:04:34.976
6989,274992,40703,100022,115.58643035958188,-6.22480179848227,1970-01-01 00:04:34.992
6990,275023,40713,100008,126.03516620110842,-19.600267208412838,1970-01-01 00:04:35.023
6991,275035,40714,100021,126.71762371347072,-6.15611206494843,1970-01-01 00:04:35.035
6992,275055,40709,100023,121.7293218228842,-3.3706894880496456,1970-01-01 00:04:35.055
6993,275080,40727,100028,138.12060307558943,0.8065700895567662,1970-01-01 00:04:35.080
6994,275100,40711,100048,120.71184092249266,19.985850812889723,1970-01-01 00:04:35.100
6995,275118,40738,100067,147.80361849462068,38.23222505230373,1970-01-01 00:04:35.118
6996,275134,40735,100051,144.2774191119963,21.58975432152044,1970-01-01 00:04:35.134
6997,275165,40735,100073,144.24967342282295,44.13722476613411,1970-01-01 00:04:35.165
6998,275181,40732,100105,138.3008965641563,75.61430201532752,1970-01-01 00:04:35.181
6999,275202,40738,100093,144.2609017885571,62.727318665257975,1970-01-01 00:04:35.202
7000,275214,40752,100101,157.51304237798396,70.44666817865718,1970-01-01 00:04:35.214
7001,275234,40751,100113,155.3666230937643,82.52755465921803,1970-01-01 00:04:35.234
